pid,trackName,physics_score_1_10,intensity_density_J_per_km,distance_km,elevation_gain_m_smoothed,W_grav_J,W_roll_J,kinetic_factor,si_p90,si_mean,si_max,si_global,difficulty_groopy,difficulty_technical,gpx_path
2193,"נחל פרצים, מישור עמיעז והר סדום",4.261500956836812,39853.81746324905,25.441830916966595,282.200018,235232.1285541745,424148.5229751798,1.8359652682016472,1.8359652682016472,1.396376479530652,26.372916884958165,3336.867939972403,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2193.gpx
2192,רבדים,3.4355282318659164,36616.640647173925,33.45570903297512,248.2153,206903.648598325,557750.3292799833,1.8254261328233958,1.8254261328233958,1.4365126415944316,32.6787696870742,487.16047040297843,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2192.gpx
2191,פרדס גלעד ונחלים,,,42.79730932111571,,,713486.9968716629,1.2940876014448583,1.2940876014448583,1.1304241477072967,12.061795650713572,737.6159067322974,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2191.gpx
2184,מתל עדשים ונחל תבור לגשר,,,35.12149079048056,,,585521.0850227925,1.4020102978779903,1.4020102978779903,1.1878230622003372,3.477856268523478,1.4568961173589876,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2184.gpx
2178,יד בנימין עמק שורק,,,31.11134570844457,,,518666.7332659205,1.6019277929007973,1.6019277929007973,1.213416776755045,3.8901145371013315,1239.222933310486,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2178.gpx
2177,סובב עופר וכרם מהרל,,,27.611723707002945,,,460323.4674951767,1.3972882319496938,1.3972882319496938,1.2005799338774465,3.78984357437896,532.4154521301879,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2177.gpx
2176,לאורך הירדן משדה נחמיה לחוף אמנון,1.7398052693675683,29970.712888628022,44.43316949417741,201.59009249987608,168038.49585218233,740758.9207541273,1.570896059685516,1.570896059685516,1.342890010900897,29.719964361668794,1.3435973326336172,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2176.gpx
2174,אמריקנה הר רחבעם,,,22.87805588925832,,,381407.0475368717,1.2232048859584368,1.2232048859584368,1.091280503331177,1.5774986428203615,538.0932607773171,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2174.gpx
2172,פיליפ פורה ותלים,,,31.127581918649682,,,518937.41207829403,1.517505248449825,1.517505248449825,1.2232007462196106,5.8526414489320775,617.3684404757928,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2172.gpx
2171,פארק אפק לאלכסנדרוני,2.041909088965311,31154.727143922002,30.79588160596339,285.5,237982.878875,513407.5349969055,1.4052275444684785,1.4052275444684785,1.183806587805091,10.931373073825831,1048.117109940523,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2171.gpx
2170,אלרואי זייד ונהלל,,,38.66541760330297,,,644602.9698170329,1.7099667616857515,1.7099667616857515,1.2939217797055784,5.464459151432094,301.96617456696686,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2170.gpx
2168,סיירים ובולבוסים,,,23.06485363080719,,,384521.20965954405,1.3090227494325528,1.3090227494325528,1.1125855503105901,1.9552240516392114,289.4223748442398,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2168.gpx
2167,יד מרדכי סובב גברעם,,,39.52463448057644,,,658927.2364392064,1.3497374638148076,1.3497374638148076,1.176491470636366,26.188888789248548,1260.6702060364548,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2167.gpx
2165,אל הגבעות הירוקות במזרח לכיש,3.5746717285793594,37161.975968850864,54.58191303428807,770.7024110000726,642430.7479008783,909951.7196780919,1.5230928879430423,1.5230928879430423,1.2258257648733606,3.510757199639136,1092.3259259349097,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2165.gpx
2163,סינגל געדה ועוד,1.4463434128399744,28820.568471465864,46.033411318010245,408.5999999999999,340594.7611499999,767437.0402730007,1.2849449140024243,1.2849449140024243,1.1779930989445708,28.57520315878866,8.113989771387894,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2163.gpx
2162,כפר מנחם סובב צפית,,,34.00087677136585,,,566838.9869228554,1.3758702824659599,1.3758702824659599,1.1740304074467092,3.4794651762511917,613.5867215295224,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2162.gpx
2161,דורות רוחמה מורחב,,,27.824818050374752,,,463876.0282873029,2.1733456785346617,2.1733456785346617,1.5821043495021199,55.63732222146545,742.0856452220194,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2161.gpx
2160,גן יאשיה למכמורת דרך בית ינאי,1.0,24663.2404964395,42.159334939121706,75.0,62517.39375,702851.1313672544,1.3904344453745496,1.3904344453745496,1.1954417849220444,13.659234317909362,11760.580903581125,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2160.gpx
2159,גן יאשיה למכמורת,1.0,21174.481162527925,41.868189607133665,40.0,33342.61,697997.3587383556,1.2223464336420498,1.2223464336420498,1.0737916979492497,1.404347936565649,10010.845249357699,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2159.gpx
2158,גן יאשיה לחריש,1.0,26845.521960565347,42.95346220688243,199.0,165879.48475,716090.26925691,1.3786371224281924,1.3786371224281924,1.1527686175759606,1.9745082617357796,2570.429082556077,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2158.gpx
2157,אמציה-גבעות חרבות ומערות,4.128484160279427,39332.49408664564,26.93154455166131,517.5,431370.016875,448983.993341834,1.398523798752418,1.398523798752418,1.1770737796417559,2.940638250477232,89.35037573147892,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2157.gpx
2155,שדה בוקר ארגן שבטה,,,47.71178397210686,,,795417.702693105,1.2447824992748047,1.2447824992748047,1.1162970407711417,8.44448964635725,1777.0859072797764,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2155.gpx
2151,נחל פרס,,,17.683845438568845,,,294812.78087924,1.410695319935158,1.410695319935158,1.181269750119756,3.6983250057053563,4.0547128718789756,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2151.gpx
